Site ID,BW24/0039
Site Name,Woodend Beach Deep
Site ID,SampleID,Collection Date,Measurement,Value,Units
"BW24/0039","20192829","04-Apr 2019 11:45am","Conductivity","21.9","mS/m"
"BW24/0039","20192829","04-Apr 2019 11:45am","Conductivity (Field)","21.25","mS/m"
"BW24/0039","20192829","04-Apr 2019 11:45am","Difference in Ion Balance","4.800","%"
"BW24/0039","20192829","04-Apr 2019 11:45am","Dissolved Oxygen","0.240","mg/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Dissolved Oxygen Saturation","2.400","%"
"BW24/0039","20192829","04-Apr 2019 11:45am","Hardness, Total","74.000","g/m3 as CaCO3"
"BW24/0039","20192829","04-Apr 2019 11:45am","Iron, Dissolved","0.030","mg/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Magnesium, Dissolved","3.300","mg/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Manganese, Dissolved","0.0094","mg/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Nitrate Nitrogen","0.060","mg/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Oxidation Reduction Potential","2.500","mV"
"BW24/0039","20192829","04-Apr 2019 11:45am","pH","8.0",""
"BW24/0039","20192829","04-Apr 2019 11:45am","pH (Field)","7.20",""
"BW24/0039","20192829","04-Apr 2019 11:45am","Potassium, Dissolved","1.160","mg/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Silica, Reactive","22.000","mg/L  as SiO2"
"BW24/0039","20192829","04-Apr 2019 11:45am","Sodium, Dissolved","21.000","mg/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Sulphate","1.200","mg/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Sum of anions","2.200","meq/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Sum of cations","2.400","meq/L"
"BW24/0039","20192829","04-Apr 2019 11:45am","Water Temperature (Field)","15.4","C"
"BW24/0039","20185734","16-Oct 2018 09:45am","Alkalinity, Total","101.0","g/m3 as CaCO3"
"BW24/0039","20185734","16-Oct 2018 09:45am","Ammoniacal Nitrogen","0.012","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Bicarbonate","122.000","mg/L  at 25°C"
"BW24/0039","20185734","16-Oct 2018 09:45am","Boron, Dissolved","0.019","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Bromide","0.024","g/m3"
"BW24/0039","20185734","16-Oct 2018 09:45am","Calcium, Dissolved","22.000","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Chloride","6.700","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Conductivity","21.5","mS/m"
"BW24/0039","20185734","16-Oct 2018 09:45am","Conductivity (Field)","21.55","mS/m"
"BW24/0039","20185734","16-Oct 2018 09:45am","Difference in Ion Balance","<0.100","%"
"BW24/0039","20185734","16-Oct 2018 09:45am","Dissolved Oxygen","1.530","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Dissolved Oxygen Saturation","15.300","%"
"BW24/0039","20185734","16-Oct 2018 09:45am","Dissolved Reactive Phosphorus","0.0630","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","E. coli","<1","MPN/100mL"
"BW24/0039","20185734","16-Oct 2018 09:45am","Hardness, Total","67.000","g/m3 as CaCO3"
"BW24/0039","20185734","16-Oct 2018 09:45am","Iron, Dissolved","0.030","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Magnesium, Dissolved","3.000","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Manganese, Dissolved","0.0104","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Nitrate Nitrogen","0.080","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Oxidation Reduction Potential","48.400","mV"
"BW24/0039","20185734","16-Oct 2018 09:45am","pH","7.9",""
"BW24/0039","20185734","16-Oct 2018 09:45am","pH (Field)","7.62",""
"BW24/0039","20185734","16-Oct 2018 09:45am","Potassium, Dissolved","1.060","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","20185734","16-Oct 2018 09:45am","Sodium, Dissolved","20.000","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Sulphate","1.400","mg/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Sum of anions","2.300","meq/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Sum of cations","2.200","meq/L"
"BW24/0039","20185734","16-Oct 2018 09:45am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","20185734","16-Oct 2018 09:45am","Water Temperature (Field)","15.0","C"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Alkalinity, Total","102.0","g/m3 as CaCO3"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Bicarbonate","123.000","mg/L  at 25°C"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Chloride","4.900","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Conductivity","21.5","mS/m"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Conductivity (Field)","21.75","mS/m"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Difference in Ion Balance","3.200","%"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Dissolved Oxygen","24.100","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Dissolved Oxygen Saturation","24.400","%"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Hardness, Total","69.000","g/m3 as CaCO3"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Iron, Dissolved","0.030","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Magnesium, Dissolved","3.100","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Manganese, Dissolved","0.0103","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Nitrate Nitrogen","0.070","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Oxidation Reduction Potential","28.300","mV"
"BW24/0039","20182548","27-Mar 2018 13:15pm","pH","7.9",""
"BW24/0039","20182548","27-Mar 2018 13:15pm","pH (Field)","7.64",""
"BW24/0039","20182548","27-Mar 2018 13:15pm","Potassium, Dissolved","1.100","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Silica, Reactive","22.000","mg/L  as SiO2"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Sodium, Dissolved","22.000","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Sulphate","1.300","mg/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Sum of anions","2.200","meq/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Sum of cations","2.400","meq/L"
"BW24/0039","20182548","27-Mar 2018 13:15pm","Water Temperature (Field)","15.8","C"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Alkalinity, Total","106.0","g/m3 as CaCO3"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Bicarbonate","128.000","mg/L  at 25°C"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Boron, Dissolved","0.017","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Bromide","<0.050","g/m3"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Chloride","6.300","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Conductivity","21.4","mS/m"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Conductivity (Field)","21.50","mS/m"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Difference in Ion Balance","0.340","%"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Dissolved Oxygen","3.540","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Dissolved Oxygen Saturation","35.700","%"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Dissolved Reactive Phosphorus","0.0620","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","E. coli","<1","MPN/100mL"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Hardness, Total","69.000","g/m3 as CaCO3"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Iron, Dissolved","0.040","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Magnesium, Dissolved","3.000","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Manganese, Dissolved","0.0094","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Nitrate Nitrogen","0.070","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Oxidation Reduction Potential","7.300","mV"
"BW24/0039","186311802","19-Oct 2017 12:30pm","pH","8.0",""
"BW24/0039","186311802","19-Oct 2017 12:30pm","pH (Field)","7.85",""
"BW24/0039","186311802","19-Oct 2017 12:30pm","Potassium, Dissolved","1.070","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Silica, Reactive","22.000","mg/L  as SiO2"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Sodium, Dissolved","21.000","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Sulphate","1.600","mg/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Sum of anions","2.300","meq/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Sum of cations","2.300","meq/L"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Total Coliforms","<1.00","number/100mL"
"BW24/0039","186311802","19-Oct 2017 12:30pm","Water Temperature (Field)","16.3","C"
"BW24/0039","174940903","29-Mar 2017 08:15am","Alkalinity, Total","102.0","g/m3 as CaCO3"
"BW24/0039","174940903","29-Mar 2017 08:15am","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Bicarbonate","122.000","mg/L  at 25°C"
"BW24/0039","174940903","29-Mar 2017 08:15am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Chloride","6.300","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Conductivity","21.4","mS/m"
"BW24/0039","174940903","29-Mar 2017 08:15am","Conductivity (Field)","21.50","mS/m"
"BW24/0039","174940903","29-Mar 2017 08:15am","Difference in Ion Balance","1.380","%"
"BW24/0039","174940903","29-Mar 2017 08:15am","Dissolved Oxygen","0.320","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Dissolved Oxygen Saturation","3.200","%"
"BW24/0039","174940903","29-Mar 2017 08:15am","Hardness, Total","70.000","g/m3 as CaCO3"
"BW24/0039","174940903","29-Mar 2017 08:15am","Iron, Dissolved","0.040","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Magnesium, Dissolved","3.300","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Manganese, Dissolved","0.0123","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Nitrate Nitrogen","0.100","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Oxidation Reduction Potential","-57.500","mV"
"BW24/0039","174940903","29-Mar 2017 08:15am","pH","8.1",""
"BW24/0039","174940903","29-Mar 2017 08:15am","pH (Field)","7.65",""
"BW24/0039","174940903","29-Mar 2017 08:15am","Potassium, Dissolved","1.050","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","174940903","29-Mar 2017 08:15am","Sodium, Dissolved","21.000","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Sulphate","2.000","mg/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Sum of anions","2.300","meq/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Sum of cations","2.300","meq/L"
"BW24/0039","174940903","29-Mar 2017 08:15am","Water Temperature (Field)","15.2","C"
"BW24/0039","166203302","10-Oct 2016 09:30am","Alkalinity, Total","103.0","g/m3 as CaCO3"
"BW24/0039","166203302","10-Oct 2016 09:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Bicarbonate","124.000","mg/L  at 25°C"
"BW24/0039","166203302","10-Oct 2016 09:30am","Calcium, Dissolved","22.000","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Chloride","6.000","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Conductivity","21.2","mS/m"
"BW24/0039","166203302","10-Oct 2016 09:30am","Conductivity (Field)","21.16","mS/m"
"BW24/0039","166203302","10-Oct 2016 09:30am","Difference in Ion Balance","0.850","%"
"BW24/0039","166203302","10-Oct 2016 09:30am","Dissolved Oxygen","1.750","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Dissolved Oxygen Saturation","17.600","%"
"BW24/0039","166203302","10-Oct 2016 09:30am","Dissolved Reactive Phosphorus","0.0610","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","E. coli","<1","MPN/100mL"
"BW24/0039","166203302","10-Oct 2016 09:30am","Hardness, Total","67.000","g/m3 as CaCO3"
"BW24/0039","166203302","10-Oct 2016 09:30am","Iron, Dissolved","0.040","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Magnesium, Dissolved","3.000","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Manganese, Dissolved","0.0095","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Nitrate Nitrogen","0.080","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Oxidation Reduction Potential","70.500","mV"
"BW24/0039","166203302","10-Oct 2016 09:30am","pH","8.0",""
"BW24/0039","166203302","10-Oct 2016 09:30am","pH (Field)","7.32",""
"BW24/0039","166203302","10-Oct 2016 09:30am","Potassium, Dissolved","1.100","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Silica, Reactive","22.000","mg/L  as SiO2"
"BW24/0039","166203302","10-Oct 2016 09:30am","Sodium, Dissolved","22.000","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Sulphate","1.600","mg/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Sum of anions","2.300","meq/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Sum of cations","2.300","meq/L"
"BW24/0039","166203302","10-Oct 2016 09:30am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","166203302","10-Oct 2016 09:30am","Water Temperature (Field)","15.4","C"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Alkalinity, Total","102.0","g/m3 as CaCO3"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Bicarbonate","123.000","mg/L  at 25°C"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Chloride","5.700","mg/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Conductivity","21.4","mS/m"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Conductivity (Field)","18.40","mS/m"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Difference in Ion Balance","3.300","%"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Dissolved Oxygen","1.490","mg/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Dissolved Oxygen Saturation","14.800","%"
"BW24/0039","161080601","04-Jul 2016 12:15pm","E. coli","<1","MPN/100mL"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Hardness, Total","71.000","g/m3 as CaCO3"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Magnesium, Dissolved","3.300","mg/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Nitrate Nitrogen","0.060","mg/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Oxidation Reduction Potential","6.000","mV"
"BW24/0039","161080601","04-Jul 2016 12:15pm","pH","7.9",""
"BW24/0039","161080601","04-Jul 2016 12:15pm","pH (Field)","7.66",""
"BW24/0039","161080601","04-Jul 2016 12:15pm","Potassium, Dissolved","1.050","mg/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Sodium, Dissolved","21.000","mg/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Sulphate","1.500","mg/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Sum of anions","2.200","meq/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Sum of cations","2.400","meq/L"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Total Coliforms","<1.00","number/100mL"
"BW24/0039","161080601","04-Jul 2016 12:15pm","Water Temperature (Field)","15.0","C"
"BW24/0039","156440003","07-Apr 2016 10:21am","Alkalinity, Total","101.0","g/m3 as CaCO3"
"BW24/0039","156440003","07-Apr 2016 10:21am","Bicarbonate","122.000","mg/L  at 25°C"
"BW24/0039","156440003","07-Apr 2016 10:21am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Chloride","6.400","mg/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Conductivity","21.3","mS/m"
"BW24/0039","156440003","07-Apr 2016 10:21am","Conductivity (Field)","21.40","mS/m"
"BW24/0039","156440003","07-Apr 2016 10:21am","Difference in Ion Balance","1.840","%"
"BW24/0039","156440003","07-Apr 2016 10:21am","Dissolved Oxygen","2.000","mg/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Dissolved Oxygen Saturation","20.000","%"
"BW24/0039","156440003","07-Apr 2016 10:21am","E. coli","<1","MPN/100mL"
"BW24/0039","156440003","07-Apr 2016 10:21am","Hardness, Total","69.000","g/m3 as CaCO3"
"BW24/0039","156440003","07-Apr 2016 10:21am","Magnesium, Dissolved","3.100","mg/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Nitrate Nitrogen","0.070","mg/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","pH","8.0",""
"BW24/0039","156440003","07-Apr 2016 10:21am","pH (Field)","7.60",""
"BW24/0039","156440003","07-Apr 2016 10:21am","Potassium, Dissolved","1.050","mg/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Silica, Reactive","21.000","mg/L  as SiO2"
"BW24/0039","156440003","07-Apr 2016 10:21am","Sodium, Dissolved","21.000","mg/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Sulphate","1.600","mg/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Sum of anions","2.200","meq/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Sum of cations","2.300","meq/L"
"BW24/0039","156440003","07-Apr 2016 10:21am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","156440003","07-Apr 2016 10:21am","Water Temperature (Field)","15.0","C"
"BW24/0039","156439906","07-Apr 2016 10:16am","Alkalinity, Total","103.0","g/m3 as CaCO3"
"BW24/0039","156439906","07-Apr 2016 10:16am","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Bicarbonate","124.000","mg/L  at 25°C"
"BW24/0039","156439906","07-Apr 2016 10:16am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Chloride","6.200","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Conductivity","21.2","mS/m"
"BW24/0039","156439906","07-Apr 2016 10:16am","Conductivity (Field)","21.40","mS/m"
"BW24/0039","156439906","07-Apr 2016 10:16am","Difference in Ion Balance","0.670","%"
"BW24/0039","156439906","07-Apr 2016 10:16am","Dissolved Oxygen","2.000","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Dissolved Oxygen Saturation","20.000","%"
"BW24/0039","156439906","07-Apr 2016 10:16am","Hardness, Total","69.000","g/m3 as CaCO3"
"BW24/0039","156439906","07-Apr 2016 10:16am","Iron, Dissolved","0.050","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Magnesium, Dissolved","3.000","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Manganese, Dissolved","0.0092","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Nitrate Nitrogen","0.070","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","pH","7.9",""
"BW24/0039","156439906","07-Apr 2016 10:16am","pH (Field)","7.60",""
"BW24/0039","156439906","07-Apr 2016 10:16am","Potassium, Dissolved","1.040","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Silica, Reactive","21.000","mg/L  as SiO2"
"BW24/0039","156439906","07-Apr 2016 10:16am","Sodium, Dissolved","20.000","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Sulphate","1.600","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Sum of anions","2.300","meq/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Sum of cations","2.300","meq/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Water Temperature (Field)","15.0","C"
"BW24/0039","152717301","20-Jan 2016 08:00am","Alkalinity, Total","103.0","g/m3 as CaCO3"
"BW24/0039","152717301","20-Jan 2016 08:00am","Bicarbonate","125.000","mg/L  at 25°C"
"BW24/0039","152717301","20-Jan 2016 08:00am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Chloride","6.100","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Conductivity","21.7","mS/m"
"BW24/0039","152717301","20-Jan 2016 08:00am","Conductivity (Field)","20.70","mS/m"
"BW24/0039","152717301","20-Jan 2016 08:00am","Difference in Ion Balance","2.600","%"
"BW24/0039","152717301","20-Jan 2016 08:00am","Dissolved Oxygen","0.400","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Dissolved Oxygen Saturation","4.300","%"
"BW24/0039","152717301","20-Jan 2016 08:00am","E. coli","<1","MPN/100mL"
"BW24/0039","152717301","20-Jan 2016 08:00am","Hardness, Total","70.000","g/m3 as CaCO3"
"BW24/0039","152717301","20-Jan 2016 08:00am","Magnesium, Dissolved","3.300","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Nitrate Nitrogen","0.080","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","pH","7.9",""
"BW24/0039","152717301","20-Jan 2016 08:00am","pH (Field)","7.81",""
"BW24/0039","152717301","20-Jan 2016 08:00am","Potassium, Dissolved","1.170","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","152717301","20-Jan 2016 08:00am","Sodium, Dissolved","22.000","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Sulphate","1.600","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Sum of anions","2.300","meq/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Sum of cations","2.400","meq/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","152717301","20-Jan 2016 08:00am","Water Temperature (Field)","15.3","C"
"BW24/0039","149267103","23-Oct 2015 08:15am","Alkalinity, Total","105.0","g/m3 as CaCO3"
"BW24/0039","149267103","23-Oct 2015 08:15am","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Bicarbonate","126.000","mg/L  at 25°C"
"BW24/0039","149267103","23-Oct 2015 08:15am","Calcium, Dissolved","22.000","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Chloride","6.400","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Conductivity","21.4","mS/m"
"BW24/0039","149267103","23-Oct 2015 08:15am","Conductivity (Field)","21.28","mS/m"
"BW24/0039","149267103","23-Oct 2015 08:15am","Difference in Ion Balance","1.470","%"
"BW24/0039","149267103","23-Oct 2015 08:15am","Dissolved Oxygen","1.270","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Dissolved Oxygen Saturation","12.000","%"
"BW24/0039","149267103","23-Oct 2015 08:15am","Dissolved Reactive Phosphorus","0.0590","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","E. coli","<1","MPN/100mL"
"BW24/0039","149267103","23-Oct 2015 08:15am","Hardness, Total","68.000","g/m3 as CaCO3"
"BW24/0039","149267103","23-Oct 2015 08:15am","Iron, Dissolved","0.040","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Magnesium, Dissolved","3.100","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Manganese, Dissolved","0.0106","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Nitrate Nitrogen","0.080","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","pH","8.1",""
"BW24/0039","149267103","23-Oct 2015 08:15am","pH (Field)","6.86",""
"BW24/0039","149267103","23-Oct 2015 08:15am","Potassium, Dissolved","0.980","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","149267103","23-Oct 2015 08:15am","Sodium, Dissolved","20.000","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Sulphate","1.700","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Sum of anions","2.300","meq/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Sum of cations","2.300","meq/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","149267103","23-Oct 2015 08:15am","Water Temperature (Field)","15.0","C"
"BW24/0039","144570501","01-Jul 2015 09:30am","Alkalinity, Total","102.0","g/m3 as CaCO3"
"BW24/0039","144570501","01-Jul 2015 09:30am","Bicarbonate","123.000","mg/L  at 25°C"
"BW24/0039","144570501","01-Jul 2015 09:30am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Chloride","6.200","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Conductivity","21.7","mS/m"
"BW24/0039","144570501","01-Jul 2015 09:30am","Conductivity (Field)","21.60","mS/m"
"BW24/0039","144570501","01-Jul 2015 09:30am","Difference in Ion Balance","4.700","%"
"BW24/0039","144570501","01-Jul 2015 09:30am","Dissolved Oxygen","0.030","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Dissolved Oxygen Saturation","0.300","%"
"BW24/0039","144570501","01-Jul 2015 09:30am","E. coli","<1","MPN/100mL"
"BW24/0039","144570501","01-Jul 2015 09:30am","Hardness, Total","71.000","g/m3 as CaCO3"
"BW24/0039","144570501","01-Jul 2015 09:30am","Magnesium, Dissolved","3.200","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Nitrate Nitrogen","0.070","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","pH","8.0",""
"BW24/0039","144570501","01-Jul 2015 09:30am","pH (Field)","7.26",""
"BW24/0039","144570501","01-Jul 2015 09:30am","Potassium, Dissolved","1.230","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","144570501","01-Jul 2015 09:30am","Sodium, Dissolved","24.000","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Sulphate","1.600","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Sum of anions","2.300","meq/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Sum of cations","2.500","meq/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","144570501","01-Jul 2015 09:30am","Water Temperature (Field)","15.3","C"
