ID,WELL_NO,Primary_Use,WGS84_LONGITUDE,WGS84_LATITUDE,WELL_URL
1476,M36/2854,Domestic Supply,172.35722037515598,-43.56078344495697,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2854
1478,M35/2738,Domestic Supply,172.35683956476922,-43.50424457971129,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2738
1480,M35/4977,Domestic Supply,172.35816343822427,-43.40208565572983,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4977
1481,M35/6606,Domestic Supply,172.3575995538372,-43.37712133912438,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6606
1483,M35/6938,Irrigation,172.3566662048778,-43.52301127222635,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6938
1485,M36/4336,Irrigation,172.35473685909278,-43.6785207798275,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4336
1489,M35/0986,Irrigation,172.35746101561543,-43.50981085088353,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0986
1492,M36/5772,Domestic Supply,172.35623782866128,-43.56005786616094,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5772
1493,M35/7163,Domestic Supply,172.35831302429398,-43.40312167145342,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7163
1495,M35/2575,Irrigation,172.35995383945664,-43.31397045025443,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2575
1497,M35/6060,Irrigation,172.35807439298753,-43.49854465106925,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6060
1498,M37/0063,Domestic Supply,172.35455255838616,-43.82011777648113,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0063
1501,M36/2868,Domestic Supply,172.356937255311,-43.61225914053654,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2868
1502,M36/2889,Domestic Supply,172.35696575566453,-43.60955899296341,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2889
1504,M35/1015,Domestic Supply,172.35784851370568,-43.52585326937037,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1015
1505,M35/1014,Domestic Supply,172.35787696792062,-43.52315305289248,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1014
1506,M35/2741,Domestic Supply,172.3593031852416,-43.50515845846205,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2741
1507,M35/0914,Domestic Supply,172.35792413651365,-43.486986080372624,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0914
1508,M35/6173,Irrigation,172.3588172567383,-43.405653926612466,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6173
1509,M35/1758,Domestic Supply,172.35931665566395,-43.38633948784429,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1758
1511,M35/0080,Domestic Supply,172.36000716629266,-43.32063196031356,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0080
1513,M35/4758,Domestic Supply,172.3604229575003,-43.281027024789076,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4758
1516,M35/6551,Domestic Supply,172.35856170503914,-43.49336259845167,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6551
1518,M35/7164,Domestic Supply,172.35913275716607,-43.40147897212432,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7164
1519,M35/0913,Domestic Supply,172.35887903279948,-43.48670336608316,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0913
1524,M35/7797,Domestic Supply,172.3603316914006,-43.348448719150426,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7797
1526,M35/6245,Irrigation,172.3608329535431,-43.3359393190099,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6245
1528,M36/5022,Irrigation,172.357414909674,-43.62570029417319,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5022
1533,M36/0659,Irrigation,172.35434997834503,-43.76889474970381,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0659
1542,M36/3065,Domestic Supply,172.35818548152596,-43.61136598616159,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3065
1544,M36/2888,Irrigation,172.35819496234785,-43.610465936749364,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2888
1549,M35/7440,Domestic Supply,172.36102861570896,-43.34080127058169,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7440
1551,M35/0079,Domestic Supply,172.3612211195602,-43.32243907104597,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0079
1554,M35/4760,Domestic Supply,172.361673840319,-43.27923368740023,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4760
1556,M35/5160,Domestic Supply,172.36133025595785,-43.32378992395207,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5160
1559,M36/4337,Domestic Supply,172.35699043743958,-43.75996282261121,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4337
1566,M35/6754,Domestic Supply,172.36139776501128,-43.50235270241892,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6754
1567,M35/7439,Domestic Supply,172.36165843168237,-43.339544562637386,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7439
1569,M35/7179,Domestic Supply,172.35964800060518,-43.54296561941101,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7179
1570,M36/2047,Irrigation,172.3582872845617,-43.627577349234045,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2047
1577,M37/0289,Public Water Supply,172.35691945051062,-43.85379232404416,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0289
1583,M36/3638,Domestic Supply,172.35694606033056,-43.66543681507815,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3638
1584,M36/3637,Domestic Supply,172.35704653198877,-43.66649047764071,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3637
1588,M36/2256,Domestic Supply,172.3595472181829,-43.59967221121192,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2256
1589,M35/1005,Domestic Supply,172.36047835209794,-43.51101583301598,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1005
1590,M35/0990,Domestic Supply,172.36049252112275,-43.50966571987084,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0990
1593,M35/6607,Domestic Supply,172.36334777234288,-43.37853065360297,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6607
1600,M35/8417,Irrigation,172.36251512398556,-43.328387355707065,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8417
1601,M35/7435,Domestic Supply,172.36280690572417,-43.335860310580394,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7435
1602,M35/2736,Domestic Supply,172.36120048481376,-43.501118429039295,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2736
1606,M35/6910,Domestic Supply,172.36311185914047,-43.33028101699288,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6910
1607,M37/0283,Domestic Supply,172.35780162301432,-43.85387819592444,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0283
1621,M35/7607,Domestic Supply,172.34670861107472,-43.503377363779975,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7607
1624,M35/8522,Domestic Supply,172.34857685758476,-43.34037101663789,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8522
1626,M36/3424,Domestic Supply,172.34401701634096,-43.77690132973515,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3424
1633,M35/2287,Domestic Supply,172.34917614099447,-43.29581626710886,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2287
1634,M35/5969,Domestic Supply,172.34922901519482,-43.290865658912324,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5969
1635,M37/0329,Domestic Supply,172.3435586371131,-43.85404176138665,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0329
1636,M35/7544,Irrigation,172.34863824103513,-43.34732059892555,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7544
1640,M35/8524,Domestic Supply,172.3492994894002,-43.341995415617816,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8524
1641,M36/5159,Irrigation,172.34562879644608,-43.71017949476357,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5159
1644,M36/5120,Domestic Supply,172.34696869125517,-43.59456108948101,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5120
1645,M35/6603,Irrigation,172.34981666377988,-43.37560119011952,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6603
1658,M36/4236,Domestic Supply,172.3475865580593,-43.560000203902554,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4236
1665,M36/4380,Irrigation,172.34782630225808,-43.55610404742431,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4380
1667,M35/7603,Domestic Supply,172.34848497479345,-43.49915682040305,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7603
1669,M35/8523,Domestic Supply,172.35017620456182,-43.340740172182414,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8523
1672,M36/1941,Irrigation,172.3479450595318,-43.55194616732416,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1941
1673,M37/0298,Domestic Supply,172.34506748725732,-43.85368124647403,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0298
1674,M35/8600,Irrigation,172.35550602788828,-43.384877883179705,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8600
1680,M36/4489,Domestic Supply,172.3468855400591,-43.74109502549983,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4489
1687,M35/2510,Irrigation,172.3522734265768,-43.35808910198498,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2510
1690,M35/5376,Irrigation,172.35011684625283,-43.50150639692564,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5376
1694,M35/5213,Domestic Supply,172.35026670217795,-43.506007899061935,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5213
1698,M36/3356,Domestic Supply,172.3477582614191,-43.8010528640823,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3356
1702,M36/3993,Domestic Supply,172.34796504257702,-43.756222191252256,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3993
1704,M36/0423,Domestic Supply,172.34780253450518,-43.721550682484605,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0423
1713,M35/2745,Domestic Supply,172.35022846519882,-43.497996512399865,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2745
1714,M35/6604,Domestic Supply,172.35436348307007,-43.376230003499785,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6604
1716,M35/5245,Domestic Supply,172.3524381014595,-43.3367922861201,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5245
1717,M34/0403,Domestic Supply,172.35460913903412,-43.259930370191164,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0403
1719,M36/5525,Irrigation,172.3498035235193,-43.595837257324185,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5525
1721,M36/4573,Irrigation,172.3523012784915,-43.61718377889248,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4573
1724,M35/2637,Irrigation,172.3508629334753,-43.53130484634,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2637
1725,M35/8599,Irrigation,172.35291724419744,-43.384593250902704,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8599
1732,M36/0644,Domestic Supply,172.3492355879383,-43.753529137383445,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0644
1733,M36/3557,Domestic Supply,172.34961059098282,-43.718428596784236,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3557
1738,M35/2705,Domestic Supply,172.35155810875816,-43.524107762207464,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2705
1739,M35/1680,Domestic Supply,172.3524288146272,-43.50270761118709,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1680
1740,M35/5402,Irrigation,172.35196040197002,-43.49791627189895,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5402
1741,M35/7322,Domestic Supply,172.35140158436351,-43.49233228218677,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7322
1748,M35/3422,Irrigation,172.3519655499821,-43.52999687661345,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/3422
1752,M36/5644,Domestic Supply,172.35215735123813,-43.56083609997761,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5644
1760,M36/3358,Dairy Use,172.3491789158486,-43.80300493701798,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3358
1762,M36/0661,Domestic Supply,172.35034186193386,-43.76622620643463,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0661
1767,M36/0046,Domestic Supply,172.35251813793468,-43.56182825718342,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0046
1771,M35/3267,Domestic Supply,172.35476145219812,-43.35030779176139,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/3267
1772,M36/4457,Irrigation,172.35278830698223,-43.58300946721355,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4457
1774,M35/7380,Domestic Supply,172.35333808883752,-43.50791547984963,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7380
1775,M36/5162,Irrigation,172.35151083795782,-43.70313799419522,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5162
1776,M35/6750,Domestic Supply,172.3538684591428,-43.492886252875664,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6750
1780,M36/5697,Domestic Supply,172.35340555120953,-43.559852982439445,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5697
1782,M35/6605,Domestic Supply,172.3573173556638,-43.37696673089545,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6605
1783,M35/6131,Domestic Supply,172.3540657486284,-43.509269761403715,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6131
1795,M36/3474,Domestic Supply,172.3522647737395,-43.70224213857592,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3474
1802,M35/0184,Domestic Supply,172.35497597660836,-43.38598208540213,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0184
1805,M36/4494,Irrigation,172.35247397838256,-43.6359068068788,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4494
1806,M35/6030,Domestic Supply,172.35426412950193,-43.52556317799151,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6030
1808,M36/5686,Irrigation,172.35327716297206,-43.65364316691723,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5686
1823,M35/5235,Domestic Supply,172.34004424829908,-43.34248252572283,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5235
1827,M35/6706,Domestic Supply,172.33534480776387,-43.5226020662571,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6706
1829,M36/5948,Irrigation,172.3369964427209,-43.73376632307617,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5948
1831,M36/3507,Domestic Supply,172.33739635857623,-43.666244526409464,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3507
1836,M37/0136,Domestic Supply,172.2945869043021,-43.82862579719234,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0136
1838,M37/0157,Irrigation,172.33532308472334,-43.822304542163884,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0157
1842,M36/3378,Domestic Supply,172.33678001674522,-43.75705883559497,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3378
1843,M36/3382,Domestic Supply,172.3367996232231,-43.75525881769191,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3382
1847,M36/3669,Domestic Supply,172.33854183399612,-43.59505313977769,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3669
1850,M35/6600,Domestic Supply,172.34267306135763,-43.37319302542949,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6600
1851,M36/5611,Irrigation,172.33729515659888,-43.721149019947845,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5611
1854,M36/0711,Domestic Supply,172.33675939810016,-43.7954462621021,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0711
1863,M37/0209,Domestic Supply,172.33715032898172,-43.837165701018456,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0209
1865,M37/0183,Domestic Supply,172.3373756328568,-43.816465957005036,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0183
1871,M35/2767,Domestic Supply,172.34051130580193,-43.52755548732866,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2767
1872,M35/0999,Irrigation,172.34075284941633,-43.505233658151575,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0999
1875,M35/6925,Domestic Supply,172.34065351310596,-43.525846060915455,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6925
1881,M35/7601,Domestic Supply,172.34119875048424,-43.49830519034022,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7601
1882,M35/7357,Domestic Supply,172.34267591774426,-43.36149101918327,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7357
1886,M35/7397,Domestic Supply,172.34152425033216,-43.493356301633426,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7397
1889,M35/6902,Domestic Supply,172.3412419862463,-43.52404917534117,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6902
1890,M36/4563,Domestic Supply,172.34078832548613,-43.582014368151775,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4563
1891,M35/8043,Domestic Supply,172.34347435426858,-43.35379925206906,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8043
1899,M36/3251,Domestic Supply,172.3396051734998,-43.72557257031612,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3251
1900,M36/2503,Dairy Use,172.33996623270858,-43.69227177207395,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2503
1903,M36/2758,Domestic Supply,172.34148573165058,-43.55186441492655,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2758
1907,M35/2694,Domestic Supply,172.3435249244022,-43.362846123421185,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2694
1913,M35/6601,Domestic Supply,172.34376901504473,-43.374549538927,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6601
1914,M36/5957,Domestic Supply,172.34157720362785,-43.589219781092126,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5957
1915,M36/5216,Irrigation,172.34163264464212,-43.584089454363266,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5216
1918,M35/6327,Domestic Supply,172.34426285062332,-43.35159838220913,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6327
1922,M35/8429,Domestic Supply,172.34318672436382,-43.49741642627416,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8429
1923,M36/6004,Domestic Supply,172.3399767258569,-43.796679663511426,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/6004
1926,M36/3409,Domestic Supply,172.3398810095002,-43.81468011855594,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3409
1927,M36/0710,Domestic Supply,172.34023216164704,-43.78228022537089,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0710
1935,M35/0993,Domestic Supply,172.33847263210248,-43.52846191827179,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0993
1936,M35/0014,Domestic Supply,172.34573576647418,-43.33045303138714,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0014
1939,M36/4569,Irrigation,172.34245990054026,-43.579719621222544,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4569
1942,M35/6326,Irrigation,172.34519351056264,-43.356824624815026,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6326
1944,M36/0082,Irrigation,172.34322115766457,-43.55160428722567,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0082
1948,M36/5365,Domestic Supply,172.34158795515253,-43.72585387650974,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5365
1949,M35/7604,Irrigation,172.34402604706503,-43.499851579248464,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7604
1950,M35/6845,Irrigation,172.34601192102707,-43.31506179526972,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6845
1952,M36/6025,Domestic Supply,172.34368036549688,-43.54918557877075,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/6025
1956,M35/7605,Domestic Supply,172.344258809619,-43.50120310525849,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7605
1959,M35/7698,Irrigation,172.34569397578858,-43.37915132793472,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7698
1968,M35/1018,Domestic Supply,172.344280472152,-43.522176259963594,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1018
1970,M35/2594,Domestic Supply,172.34447415427752,-43.504174769487264,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2594
1972,M35/7780,Irrigation,172.344883283646,-43.52133357322621,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7780
1978,M36/5990,Domestic Supply,172.34430334180018,-43.589055290386604,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5990
1979,M35/6602,Domestic Supply,172.34587101136063,-43.374156489092854,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6602
1981,M36/5756,Domestic Supply,172.34443878942696,-43.58797592627309,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5756
1982,M36/4547,Domestic Supply,172.34449495663418,-43.58275559208378,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4547
1984,M35/7602,Domestic Supply,172.34541321593832,-43.49733910770845,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7602
1987,M35/8525,Domestic Supply,172.34719042532564,-43.34315361461029,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8525
1999,M35/6404,Domestic Supply,172.34527564179788,-43.544685048057595,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6404
2001,M35/0983,Domestic Supply,172.3468096716192,-43.50433207787922,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0983
2003,M32/0001,Domestic Supply,172.35568409287293,-42.565311802995176,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M32/0001
2011,M35/2732,Domestic Supply,172.32987326380425,-43.48248730035283,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2732
2012,M35/0020,Domestic Supply,172.33153384863408,-43.33127111600467,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0020
2013,M35/5170,Domestic Supply,172.33176085742812,-43.310568600947676,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5170
2015,M34/0322,Domestic Supply,172.33222452925935,-43.26826331647514,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0322
2017,M34/0323,Domestic Supply,172.3310214131813,-43.265645774769744,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0323
2018,M36/4661,Irrigation,172.32909672568215,-43.555303398692416,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4661
2020,M36/5283,Domestic Supply,172.32723294362884,-43.74449289943491,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5283
2024,M35/8123,Irrigation,172.3298321931016,-43.53007717130493,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8123
2025,M36/3675,Domestic Supply,172.32756661239674,-43.74800510511029,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3675
2026,M36/5158,Domestic Supply,172.32757357102454,-43.747375096797285,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5158
2036,M36/0484,Irrigation,172.32818737439578,-43.748008704277964,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0484
2037,M36/5128,Domestic Supply,172.32825014293846,-43.74682097687371,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5128
2038,M36/0347,Domestic Supply,172.32845546690956,-43.72370832449604,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0347
2039,M36/3478,Domestic Supply,172.32940485914133,-43.671328976151926,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3478
2044,M35/4754,Domestic Supply,172.3323626952768,-43.368182548458144,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4754
2046,M35/2692,Domestic Supply,172.3329711441721,-43.35994064832137,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2692
2047,M35/5174,Domestic Supply,172.3330427211024,-43.306075235933896,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5174
2053,M35/0938,Domestic Supply,172.33133387009906,-43.48456613182752,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0938
2057,M36/3676,Domestic Supply,172.32881805819457,-43.74711228897652,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3676
2058,M35/5656,Irrigation,172.3337720084348,-43.32957385535524,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5656
2060,M35/1022,Domestic Supply,172.33178673800037,-43.522194405032955,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1022
2068,M36/0485,Domestic Supply,172.32944872304748,-43.74621586993362,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0485
2070,M36/0458,Domestic Supply,172.33056766862128,-43.64451288195157,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0458
2071,M36/0411,Irrigation,172.330587451737,-43.64271279961762,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0411
2074,M36/3670,Domestic Supply,172.33109172007755,-43.59681039891838,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3670
2077,M35/2746,Domestic Supply,172.33225671411702,-43.49060243501492,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2746
2079,M35/5192,Domestic Supply,172.33440304107106,-43.2943809611234,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5192
2080,M36/5696,Domestic Supply,172.32969008397356,-43.746847313499615,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5696
2092,M37/0196,Domestic Supply,172.3278379534988,-43.82469162830061,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0196
2094,M36/0474,Domestic Supply,172.3308484958644,-43.7318228324468,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0474
2097,M36/0044,Domestic Supply,172.33233014787538,-43.596817573670386,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0044
2099,M36/5031,Irrigation,172.332374534986,-43.592767325186905,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5031
2100,M35/7649,Domestic Supply,172.33338665670948,-43.50033047896933,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7649
2101,M35/2747,Domestic Supply,172.33347329000893,-43.492409772691076,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2747
2105,M35/2799,Domestic Supply,172.33583155572995,-43.27638588859027,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2799
2106,M34/0301,Domestic Supply,172.33516826280226,-43.26603905526938,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0301
